date,Month ,hive_weight,hive_temperature,hive_humidity,ambient_temperature,ambient_humidity,ambient_luminosity,ambient_rain,wx_temp,wx_humidity,wx_wind,wx_gusts,wx_direction,wx_dewpoint,wx_pressure,wx_rain,battery,KMeansLabel
2017-03-01 02:15:01,3,14.07,7.9,80,3.5,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 02:20:01,3,14.07,7.9,80,3.3,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 02:25:01,3,14.04,7.9,80,3.1,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 02:30:01,3,14.07,7.8,80,3.0,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 02:35:01,3,14.07,7.8,80,3.0,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 02:40:01,3,14.07,7.8,80,2.9,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 02:45:01,3,14.06,7.8,80,2.9,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 02:50:01,3,14.09,7.8,80,2.8,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 02:55:01,3,14.06,7.7,80,2.6,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 03:00:01,3,14.09,7.7,80,2.6,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 03:05:01,3,14.05,7.7,80,2.5,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 03:10:01,3,14.08,7.6,80,2.4,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 03:15:01,3,14.08,7.6,80,2.3,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 03:20:01,3,14.06,7.5,80,2.1,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 03:25:02,3,14.05,7.5,80,2.0,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 03:30:01,3,14.07,7.5,80,1.9,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 03:35:01,3,14.07,7.5,80,1.9,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 03:40:01,3,14.06,7.4,80,1.8,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 03:45:01,3,14.03,7.4,80,1.8,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 03:50:01,3,14.06,7.2,80,1.8,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 03:55:01,3,14.06,7.3,80,2.0,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 04:00:01,3,14.06,7.2,79,2.0,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 04:05:01,3,14.05,7.2,80,1.9,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 04:10:01,3,14.06,7.2,79,1.8,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 04:15:01,3,14.07,7.1,79,1.6,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 04:20:01,3,14.04,7.1,79,1.5,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 04:25:01,3,14.08,7.1,79,1.5,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 04:30:01,3,14.05,7.1,79,1.4,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 04:35:01,3,14.05,7.1,79,1.4,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 04:40:01,3,14.06,7.0,79,1.4,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 04:45:01,3,14.04,7.0,79,1.3,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 04:50:01,3,14.04,7.0,79,1.2,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 04:55:01,3,14.06,7.0,80,1.3,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 05:00:01,3,14.05,7.0,80,1.3,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 05:05:01,3,14.05,6.9,80,1.1,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 05:10:02,3,14.07,6.9,80,1.1,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 05:15:01,3,14.06,6.9,80,0.9,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 05:20:01,3,14.06,6.9,80,0.9,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 05:25:01,3,14.06,6.9,80,0.9,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 05:30:01,3,14.05,6.9,80,0.9,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 05:35:01,3,14.05,6.8,80,0.8,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 05:40:01,3,14.06,6.8,80,0.7,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 05:45:02,3,14.05,6.8,80,0.7,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 05:50:01,3,14.06,6.7,80,0.6,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 05:55:01,3,14.06,6.8,80,0.5,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 06:00:01,3,14.08,6.8,80,0.5,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 06:05:01,3,14.06,6.8,80,0.4,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 06:10:01,3,14.05,6.8,80,0.3,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 06:15:01,3,14.04,6.8,80,0.1,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 06:20:01,3,14.04,6.8,80,0.2,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 06:25:01,3,14.05,6.8,80,0.1,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 06:30:02,3,14.02,6.8,80,0.1,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 06:35:01,3,14.06,6.8,80,0.1,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 06:40:01,3,14.05,6.8,80,0.0,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 06:45:01,3,14.05,6.8,80,0.0,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 06:50:01,3,14.04,6.9,80,0.1,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 06:55:01,3,14.04,6.8,80,0.2,100,0,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 07:00:01,3,14.02,6.8,80,0.2,100,4,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 07:05:01,3,14.05,6.8,80,0.2,100,5,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 07:10:01,3,14.04,6.8,80,0.3,100,8,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 07:15:01,3,14.04,6.8,80,0.3,100,16,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 07:20:01,3,14.06,6.8,80,0.3,100,22,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 07:25:01,3,14.07,6.8,80,0.3,100,32,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 07:30:01,3,14.05,6.8,80,0.3,100,33,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 07:35:02,3,14.06,6.7,80,0.3,100,45,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 07:40:02,3,14.08,6.7,80,0.4,100,52,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 07:45:01,3,14.05,6.7,80,0.4,100,66,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 07:50:01,3,14.05,6.7,80,0.5,100,75,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 07:55:01,3,14.07,6.8,80,0.6,100,77,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 08:00:01,3,14.06,6.7,80,0.6,100,92,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 08:05:01,3,14.05,6.8,80,0.7,100,102,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 08:10:01,3,14.06,6.8,80,0.7,100,110,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 08:15:01,3,14.08,6.8,80,0.7,100,127,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 08:20:01,3,14.05,6.8,80,0.8,100,172,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 08:25:01,3,14.09,6.9,81,0.8,100,196,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 08:30:01,3,14.05,6.9,81,0.8,100,215,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 08:35:01,3,14.08,6.9,81,0.9,100,223,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 08:40:02,3,14.06,6.9,81,0.9,100,240,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 08:45:01,3,14.07,7.0,81,0.9,100,285,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 08:50:01,3,14.06,7.0,81,0.9,100,335,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 08:55:01,3,14.05,7.0,81,1.0,100,275,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 09:00:01,3,14.05,7.0,81,1.0,100,267,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 09:05:01,3,14.06,7.0,81,1.0,100,281,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 09:10:01,3,14.06,7.0,81,1.0,100,273,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 09:15:01,3,14.06,7.0,81,1.1,100,283,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 09:20:01,3,14.05,7.0,81,1.1,100,282,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 09:25:01,3,14.04,7.0,81,1.2,100,300,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 09:30:01,3,14.07,7.0,81,1.3,100,400,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 09:35:01,3,14.06,7.0,81,1.3,100,441,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 09:40:01,3,14.07,7.0,81,1.6,100,405,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 09:45:01,3,14.06,7.0,81,1.6,100,409,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 09:50:01,3,14.06,7.0,81,1.7,100,368,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 09:55:01,3,14.08,7.0,81,1.7,100,388,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 10:00:01,3,14.05,7.0,81,1.7,100,372,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 10:05:02,3,14.05,7.0,81,1.8,100,384,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 10:10:01,3,14.07,7.0,81,1.9,100,420,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 10:15:01,3,14.04,7.0,81,2.1,100,449,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 10:20:01,3,14.03,7.0,81,2.4,100,482,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 10:25:01,3,14.04,7.0,81,2.5,100,506,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 10:30:01,3,14.05,7.1,81,2.7,100,525,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 10:35:02,3,14.05,7.1,81,2.6,100,533,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 10:40:01,3,14.06,7.2,81,2.7,100,566,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 10:45:01,3,14.06,7.2,82,2.9,100,583,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 10:50:01,3,14.05,7.3,82,2.9,100,609,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0
2017-03-01 10:55:01,3,14.06,7.4,82,2.9,100,653,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 11:00:01,3,14.05,7.4,82,3.0,100,676,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 11:05:01,3,14.05,7.5,82,3.1,100,656,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 11:10:01,3,14.06,7.6,82,3.3,100,669,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 11:15:01,3,14.05,7.7,82,3.5,100,648,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 11:20:01,3,14.04,7.9,82,3.8,100,637,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 11:25:01,3,14.03,8.0,82,3.8,100,646,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 11:30:02,3,14.03,8.1,83,3.9,100,688,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 11:35:01,3,14.01,8.2,83,4.1,100,767,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 11:40:01,3,14.03,8.3,83,4.3,100,920,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 11:45:01,3,14.03,8.4,83,4.7,100,793,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 11:50:01,3,14.03,8.4,83,4.9,100,944,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 11:55:01,3,14.02,8.5,83,4.9,100,1106,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 12:00:01,3,14.01,8.6,83,4.9,100,1483,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 12:05:01,3,14.04,8.8,83,5.2,100,1674,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 12:10:01,3,14.02,8.9,83,5.9,100,1493,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 12:15:02,3,14.03,9.1,83,5.9,100,1544,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 12:20:01,3,14.02,9.2,83,6.0,100,1360,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 12:25:01,3,14.03,9.4,84,6.1,100,1408,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 12:30:01,3,14.03,9.6,84,6.2,100,1541,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 12:35:01,3,14.02,9.8,84,6.2,100,1926,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 12:40:01,3,14.03,9.9,84,6.6,100,1886,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 12:45:01,3,14.0,10.1,83,6.9,100,1260,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 12:50:01,3,14.04,10.2,83,6.8,100,1108,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 12:55:01,3,14.02,10.4,83,6.8,100,1358,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 13:00:01,3,14.01,10.5,83,6.5,100,1162,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 13:05:01,3,14.02,10.7,84,6.5,100,1109,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 13:10:01,3,14.01,10.8,83,6.5,100,1345,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 13:15:01,3,14.02,10.9,83,6.4,100,1129,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 13:20:01,3,14.02,11.0,84,6.4,100,1149,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 13:25:01,3,14.02,11.0,83,6.3,100,1124,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 13:30:01,3,14.03,11.0,83,6.3,100,1032,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 13:35:01,3,14.02,11.1,83,6.2,100,918,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 13:40:01,3,14.02,11.1,83,6.0,100,823,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 13:45:01,3,14.03,11.1,83,5.9,100,859,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 13:50:01,3,14.01,11.1,83,5.9,100,759,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 13:55:01,3,14.04,11.0,83,5.8,100,715,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 14:00:01,3,14.02,11.0,83,5.7,100,799,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 14:05:01,3,14.01,10.9,83,5.7,100,1206,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 14:10:01,3,14.02,10.9,83,5.8,100,1537,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 14:15:01,3,14.02,10.8,83,6.1,100,1602,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 14:20:02,3,14.01,10.7,82,6.5,100,1389,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 14:25:01,3,14.01,10.7,82,6.6,100,1339,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 14:30:01,3,14.02,10.7,82,6.7,100,1590,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 14:35:01,3,14.03,10.7,82,6.5,100,1729,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 14:40:01,3,14.02,10.8,82,6.8,100,2224,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 14:45:01,3,14.03,10.8,82,6.8,100,2193,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 14:50:02,3,14.01,10.8,82,7.3,100,2041,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 14:55:02,3,14.0,10.8,82,8.4,100,2044,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 15:00:01,3,14.03,10.7,82,8.3,100,1775,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 15:05:01,3,14.01,10.8,82,8.4,100,1204,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 15:10:01,3,14.0,10.8,82,8.2,100,900,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 15:15:01,3,14.01,10.9,82,7.2,100,1264,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 15:20:01,3,14.01,10.9,82,7.2,100,962,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 15:25:01,3,14.02,11.0,82,7.2,100,1180,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 15:30:01,3,14.02,11.0,82,7.2,100,1197,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 15:35:01,3,14.03,11.1,82,7.3,100,1186,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 15:40:01,3,14.01,11.0,82,7.0,100,1129,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 15:45:01,3,14.02,11.0,82,6.7,100,815,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 15:50:01,3,14.03,11.0,82,6.5,100,857,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 15:55:01,3,14.02,11.0,82,6.5,100,706,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 16:00:01,3,14.04,11.0,82,6.5,100,601,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 16:05:01,3,14.04,11.0,81,6.4,100,545,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
2017-03-01 16:10:01,3,14.02,11.0,81,6.1,100,573,5.2,99.0,3.1,8.3,314.0,5.1,1032.1,0.72,,,0
