date,Month ,hive_weight,hive_temperature,hive_humidity,ambient_temperature,ambient_humidity,ambient_luminosity,ambient_rain,wx_temp,wx_humidity,wx_wind,wx_gusts,wx_direction,wx_dewpoint,wx_pressure,wx_rain,battery,KMeansLabel
2017-09-25 05:00:01,9,15.45,24.9,69,14.0,100,0,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-09-25 05:05:01,9,15.45,24.9,69,14.0,100,0,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-09-25 05:10:01,9,15.45,25.0,69,14.0,100,0,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-09-25 05:15:01,9,15.44,25.0,69,14.0,100,0,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-09-25 05:20:01,9,15.44,25.0,69,14.0,100,0,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-09-25 05:25:01,9,15.42,24.9,69,14.0,100,0,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-09-25 05:30:01,9,15.45,25.0,69,14.0,100,0,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-09-25 05:35:01,9,15.45,25.1,69,14.0,100,0,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-09-25 05:40:01,9,15.43,25.1,69,14.0,100,0,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-09-25 05:50:01,9,15.43,25.1,69,14.0,100,0,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-09-25 06:00:01,9,15.43,25.2,69,14.1,100,0,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-09-25 06:05:01,9,15.42,25.4,69,14.1,100,0,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-09-25 06:10:01,9,15.43,25.6,69,14.1,100,0,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-09-25 06:15:01,9,15.43,25.7,69,14.1,100,0,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-09-25 06:20:01,9,15.43,25.8,69,14.1,100,0,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-09-25 06:25:01,9,15.44,25.8,69,14.1,100,0,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-09-25 06:30:01,9,15.43,25.9,69,14.1,100,0,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-09-25 06:35:01,9,15.44,26.0,69,14.1,100,0,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 10:55:01,10,17.27,12.7,69,9.1,100,385,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 11:00:01,10,17.25,12.9,69,9.3,100,418,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 11:05:01,10,17.25,13.2,69,9.3,100,451,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 11:10:02,10,17.26,13.4,69,9.8,100,475,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 11:15:01,10,17.26,13.7,70,10.0,100,509,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 11:20:01,10,17.26,13.9,70,10.2,100,537,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 11:25:01,10,17.27,14.2,70,10.2,100,571,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 11:30:01,10,17.26,14.5,70,10.5,100,598,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 11:35:01,10,17.28,14.9,70,10.5,100,595,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 11:40:01,10,17.27,15.2,70,10.6,100,570,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 11:45:01,10,17.26,15.5,70,10.9,100,580,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 11:50:01,10,17.25,15.8,70,10.9,100,534,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 11:55:01,10,17.27,16.1,70,10.9,100,412,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 12:00:01,10,17.25,16.3,70,10.9,100,375,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 12:05:01,10,17.28,16.5,70,11.1,100,377,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 12:10:01,10,17.25,16.6,70,11.5,100,434,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 12:15:01,10,17.27,16.8,70,11.6,100,590,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 12:20:01,10,17.26,16.9,70,11.8,100,807,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 12:25:01,10,17.26,17.1,70,12.1,100,951,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 12:30:02,10,17.25,17.2,70,12.3,100,1028,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 12:35:01,10,17.28,17.5,70,12.3,100,1072,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 12:40:01,10,17.28,17.7,70,12.4,98,1102,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 12:45:01,10,17.3,17.8,70,12.6,98,1140,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 12:50:01,10,17.28,18.0,70,12.7,98,1190,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 12:55:01,10,17.29,18.2,71,12.9,96,1233,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 13:00:01,10,17.29,18.5,71,12.9,96,1275,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 13:05:01,10,17.3,18.7,71,12.9,94,1306,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 13:10:01,10,17.29,18.9,71,13.0,93,1358,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 13:15:01,10,17.32,19.2,71,13.2,92,1353,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 13:20:01,10,17.31,19.4,71,13.4,93,1378,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 13:25:01,10,17.32,19.6,71,13.6,93,1409,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 13:30:01,10,17.3,19.8,71,13.8,91,1434,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 13:35:01,10,17.32,20.0,71,14.0,91,1461,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 13:40:01,10,17.33,20.2,71,14.0,91,1507,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 13:45:01,10,17.26,20.5,71,14.1,90,1513,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-08 13:50:02,10,17.32,20.7,71,14.4,90,1534,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
